,names,price,stars,moisturiser,toner,mask,cleanser,exfoliator,oil,serums,hyperpigmantation,sensitive_skin,gluten_free,vegan,oily_skin,dry_skin,day_cream,night,wrinkles,acne,spf,eye_cream,cruelty_free,brand
2087,Dermalogica Age Smart Super Rich Repair 50g,89.27€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
2088,REN Clean Skincare Evercalm Gentle Cleansing Milk,28.20€,4.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ren clean skincare
2089,Dermalogica Pre Cleanse Balm with Cleansing Mini Mitt,13.56€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
2090,PIXI Vitamin-C Serum,29.30€,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pixi
2091,Pixi Clarity Tonic,20.30€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,pixi
2092,Dr. Levy Eye Booster Concentrate,186.40€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2093,"The Ordinary ""Buffet"" + Copper Peptides 1%",31.90€,4.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the ordinary
2094,COSRX Clear Fit Master Patch (18 Patches),6.10€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cosrx
2095,Peter Thomas Roth Retinol Fusion PM,70.60€,4.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,peter thomas roth
2096,Elemis Superfood Matcha Eye Dew,33.90€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,elemis
2097,REN Clean Skincare Deluxe Ready Steady Glow Daily AHA Tonic,39.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ren clean skincare
2098,Alpha-H Liquid Gold 24 Hour Moisture Repair Cream,57.60€,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,alpha-h
2099,Omorovicza Perfecting Lip Balm,38.40€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
2100,La Mer The Lip Polish 15g,68.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,la mer
2101,Omorovicza Glam Glow Self-Tanner,44.00€,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
2102,Vintner's Daughter Active Treatment Essence,245.00€,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vintner's daughter
2103,Lovinah Power Vitamin C Cleansing Balm,40.60€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lovinah
2104,Lovinah Dragon's Blood BHA Cleansing Oil,49.70€,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lovinah
2105,Medik8 The Essential CSA Kit,117.50€,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medik8
2106,Dermalogica Active Moist Moisturiser,39.55€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,dermalogica
2107,Medik8 C-Tetra Luxe,66.60€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,medik8
2108,111SKIN Celestial Black Diamond Lifting and Firming Treatment Mask Neck Single,20.34€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111skin
2109,By Terry My Hyaluronic Routine Set,39.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,by terry
2110,Dermalogica Ultra Calming Serum Concentrate,62.15€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
2111,Sarah Chapman Skinesis Eye Recovery,63.20€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,sarah chapman
2112,LANEIGE Cream Skin ,29.90€,4.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,laneige
2113,PIXI Glow Mud Cleanser,20.30€,4.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pixi
2114,PIXI Rose Beauty In A Bag,22.60€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,pixi
2115,Chantecaille Rose de Mai Cream,215.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,chantecaille
2116,PATRICK TA Major Glow - Softening Lip Masque,22.60€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,patrick ta
2117,Kate Somerville DeliKate Soothing Cleanser,42.90€,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kate somerville
2118,VERSO Daily Glow,50.80€,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,verso
2119,Shiseido Oil-Control Blotting Paper,24.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shiseido
2120,REN Clean Skincare Keep Young and Beautiful Firming and Smoothing Serum,51.90€,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ren clean skincare
2121,Omorovicza Gold Hydralifting Mask,158.20€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
2122,La Roche-Posay Effaclar H Hydrating Cleansing Cream,15.82€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,la roche-posay
2123,DERMAFLASH Dermaflash Luxe,203.40€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermaflash
2124,Glow Recipe Blueberry Bounce Gentle Cleanser,11.30€,3.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glow recipe
2125,Aesop In Two Minds Facial Hydrator,48.50€,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aesop
2126,Wander Beauty Lip Retreat Oil 10ml (Various,23.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wander beauty
2127,Fresh Tinted Lip Treatment Sunscreen SPF 15 Sugar Spice,22.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresh
2128,Honest Beauty Honestly Pure Retinol Serum,39.50€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honest beauty
2129,By Terry Baume de Rose All-Over Oil,62.10€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,by terry
2130,La Roche-Posay Hydraphase Intense Eyes,18.08€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,la roche-posay
2131,Qure Skincare Q-Rejuvalight Pro LED Light Therapy Mask 200g,287.50€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2132,Algenist Blue Algae Vitamin C Skinclarity Brightening Serum,63.20€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algenist
2133,The Ordinary Mineral UV Filters SPF 30 with Antioxidants,10.10€,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the ordinary
2134,U Beauty Resurfacing Compound 50ml /1.7,242.90€,4.280228519195615,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u beauty
2135,NuFACE FIX Smooth and Tighten Kit,175.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nuface
2136,Kate Somerville Kx Active Concentrates BioMimicking Peptides Serum 1 fl.,101.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kate somerville
2137,Dr Dennis Gross The Doctor's Must Have Minis,67.80€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,dr dennis gross
2138,NUXE Moringa Seeds Micellar Cleansing Water,19.20€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nuxe
2139,Odacité Youthful Glow Serum Concentrate (Acai + Rose),60.00€,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,odacité
2140,Hello Sunday The One For Your Lips Fragrance Free - Clear Lip Balm SPF 50,5.60€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hello sunday
2141,VERSED Smooth Landing Advanced Retinol Eye Balm 12g,18.65€,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,versed
2142,Lancaster Sun Beauty Velvet Milk SPF30,39.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lancaster
2143,Elemis Pro-Collagen Overnight Matrix,171.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,elemis
2144,Caudalie Vinoperfect Instant Brightening Moisturiser,39.50€,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,caudalie
2145,Medik8 Pore Refining Scrub,33.90€,4.280228519195615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medik8
2146,Kate Somerville Age Arrest Eye Cream,85.50€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,kate somerville
2147,Emma Hardie Brilliance Facial Oil,45.20€,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,emma
2148,The Inkey List - Supersize Retinol Serum,15.80€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the inkey list
2149,AMELIORATE Transforming Body Lotion,27.10€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ameliorate
2150,VERSO Eye Cream,60.00€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,verso
2151,Aesop A Rose By Any Other Name Cleanser,36.10€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,aesop
2152,NuFACE NuBODY Hydrating Leave-On Gel Primer,50.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nuface
2153,Embryolisse Filaderme Emulsion,25.90€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2154,Dermalogica Clearing Skin Wash,62.15€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
2155,PIXI Vitamin-C Lotion,27.10€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,pixi
2156,Dermalogica Powerbright Dark Spot Serum,100.57€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dermalogica
2157,Lovinah Dragon's Blood Probiotic Tonic,49.70€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,lovinah
2158,Baxter of California Face Wash,20.34€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,baxter of california
2159,Pacifica Beauty Vegan Ceramide Facial Oil,22.60€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pacifica
2160,Pacifica Beauty Vegan Ceramide Barrier Face Lotion,18.08€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pacifica
2161,Aesop Tea Tree Leaf Facial Exfoliant,32.70€,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aesop
2162,Pacifica Beauty Vegan Ceramide Barrier Face Cream,24.86€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pacifica
2163,SUQQU Face Stretch Mask,81.30€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2164,good light Moon Glow Milky Toning Lotion,23.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good light
2165,ZIIP Beauty Crystal Gel,76.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ziip beauty
2166,goop Glowing Skin Duo Kit,49.70€,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,goop
2167,SUQQU Moisture Serum Cream,113.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2168,Murad Rapid Age Spot Correcting Serum Travel Size,28.20€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murad
2169,goop G.Tox Malachite and Fruit Extracts Purifying Cleanser,49.70€,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,goop
2170,SUQQU Scented Hydrating Mist WT,39.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2171,Susanne Kaufmann Pollution Skin Defence System,54.20€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,susanne kaufmann
2172,Yu Ling Rollers Jade Facial Roller (Double),29.30€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yu ling rollers
2173,VOTARY Cleansing Oil - Rose Geranium & Apricot Travel Size,33.90€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,votary
2174,Fraîcheur Paris Fraîcheur Ice Globes - Purple,63.20€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fraîcheur paris
2175,SUQQU Scented Hydrating Mist,40.25€,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2176,ZIIP Beauty OX,463.30€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ziip beauty
2177,Odacité Oleosomes Time Release Delivery Crème,84.70€,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,odacité
2178,NCLA Beauty Sugar Sugar Marshmallow Lip Scrub,18.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ncla beauty
2179,Odacité Crystal Contour Gua Sha - Blue Sodalite,46.00€,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,odacité
2180,White Lotus Microneedle Roller 0.5mm,61.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white lotus
2181,COSRX Collection Calming Foam Cleanser,21.00€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cosrx
2182,COSRX Collection Lightweight Soothing Moisturiser,23.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cosrx
2183,COSRX Collection Ultimate Spot Cream 30g,29.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cosrx
2184,Baxter of California Daily Face Wash Travel Size,7.91€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baxter of california
2185,COSRX Collection Calming Liquid Mild,32.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cosrx
2186,Kate Somerville EradiKate Salicylic Acid Blemish Spot Treatment,58.70€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kate somerville
2187,SUQQU Moisture Hydro Lotion,67.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2188,111SKIN Radiance Booster Mini - Rose Gold,56.50€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111skin
2189,Kate Somerville Goat Milk Duo,77.90€,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kate somerville
2190,SUQQU The Cotton,12.40€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suqqu
2191,COOLA Radical Recovery After Sun Lotion,38.50€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coola
2192,NCLA Beauty Twice as Sweet Pink Grapefruit Duo,37.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ncla beauty
2193,Kate Somerville Kate's Picks,140.10€,4.280228519195615,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kate somerville
2194,Resorè Face Washer Set of 2,77.90€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resorè
2195,Omorovicza Queen of Hungary Mist,24.80€,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omorovicza
2196,Dr.Jart+ Cicapair Tiger Grass Sleepair Intensive Mask,35.00€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr.jart+
2197,Dr. Barbara Sturm Lip Balm,45.20€,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dr. barbara sturm
2198,Resorè Single Face Wash Cloth,39.50€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resorè
2199,Emma Hardie Skincare Cleanse and Protect Duo,63.20€,4.280228519195615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emma hardie skincare
2200,Murad Night Fix Enzyme Treatment,67.80€,4.280228519195615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murad
